,movieId,title
769,1011,Herbie Rides Again (1974)
770,1012,Old Yeller (1957)
771,1013,"Parent Trap, The (1961)"
772,1014,Pollyanna (1960)
773,1015,Homeward Bound: The Incredible Journey (1993)
774,1016,"Shaggy Dog, The (1959)"
775,1017,Swiss Family Robinson (1960)
776,1018,That Darn Cat! (1965)
777,1019,"20,000 Leagues Under the Sea (1954)"
778,1020,Cool Runnings (1993)
779,1021,Angels in the Outfield (1994)
780,1022,Cinderella (1950)
781,1023,Winnie the Pooh and the Blustery Day (1968)
782,1024,"Three Caballeros, The (1945)"
783,1025,"Sword in the Stone, The (1963)"
784,1027,Robin Hood: Prince of Thieves (1991)
785,1028,Mary Poppins (1964)
786,1029,Dumbo (1941)
787,1030,Pete's Dragon (1977)
788,1031,Bedknobs and Broomsticks (1971)
789,1032,Alice in Wonderland (1951)
790,1033,"Fox and the Hound, The (1981)"
791,1034,Freeway (1996)
792,1035,"Sound of Music, The (1965)"
793,1036,Die Hard (1988)
794,1037,"Lawnmower Man, The (1992)"
795,1040,"Secret Agent, The (1996)"
796,1041,Secrets & Lies (1996)
797,1042,That Thing You Do! (1996)
798,1043,To Gillian on Her 37th Birthday (1996)
799,1046,Beautiful Thing (1996)
800,1047,"Long Kiss Goodnight, The (1996)"
801,1049,"Ghost and the Darkness, The (1996)"
802,1050,Looking for Richard (1996)
803,1051,Trees Lounge (1996)
804,1053,Normal Life (1996)
805,1054,Get on the Bus (1996)
806,1055,Shadow Conspiracy (1997)
807,1056,Jude (1996)
808,1057,Everyone Says I Love You (1996)
809,1059,William Shakespeare's Romeo + Juliet (1996)
810,1060,Swingers (1996)
811,1061,Sleepers (1996)
812,1064,Aladdin and the King of Thieves (1996)
813,1066,Shall We Dance (1937)
814,1068,Crossfire (1947)
815,1073,Willy Wonka & the Chocolate Factory (1971)
816,1077,Sleeper (1973)
817,1078,Bananas (1971)
818,1079,"Fish Called Wanda, A (1988)"
819,1080,Monty Python's Life of Brian (1979)
820,1081,Victor/Victoria (1982)
821,1082,"Candidate, The (1972)"
822,1083,"Great Race, The (1965)"
823,1084,Bonnie and Clyde (1967)
824,1085,"Old Man and the Sea, The (1958)"
825,1086,Dial M for Murder (1954)
826,1088,Dirty Dancing (1987)
827,1089,Reservoir Dogs (1992)
828,1090,Platoon (1986)
829,1091,Weekend at Bernie's (1989)
830,1092,Basic Instinct (1992)
831,1093,"Doors, The (1991)"
832,1094,"Crying Game, The (1992)"
833,1095,Glengarry Glen Ross (1992)
834,1096,Sophie's Choice (1982)
835,1097,E.T. the Extra-Terrestrial (1982)
836,1099,"Christmas Carol, A (1938)"
837,1100,Days of Thunder (1990)
838,1101,Top Gun (1986)
839,1103,Rebel Without a Cause (1955)
840,1104,"Streetcar Named Desire, A (1951)"
841,1105,Children of the Corn IV: The Gathering (1996)
842,1107,Loser (1991)
843,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)
844,1112,Palookaville (1996)
845,1114,"Funeral, The (1996)"
846,1116,"Single Girl, A (Fille seule, La) (1995)"
847,1117,"Eighth Day, The (Huitième jour, Le) (1996)"
848,1119,Drunks (1995)
849,1120,"People vs. Larry Flynt, The (1996)"
850,1121,Glory Daze (1995)
851,1123,"Perfect Candidate, A (1996)"
852,1124,On Golden Pond (1981)
853,1125,"Return of the Pink Panther, The (1975)"
854,1126,Drop Dead Fred (1991)
855,1127,"Abyss, The (1989)"
856,1128,"Fog, The (1980)"
857,1129,Escape from New York (1981)
858,1130,"Howling, The (1980)"
859,1131,Jean de Florette (1986)
860,1132,Manon of the Spring (Manon des sources) (1986)
861,1135,Private Benjamin (1980)
862,1136,Monty Python and the Holy Grail (1975)
863,1137,Hustler White (1996)
864,1140,Entertaining Angels: The Dorothy Day Story (1996)
865,1144,"Line King: The Al Hirschfeld Story, The (1996)"
866,1147,When We Were Kings (1996)
867,1148,Wallace & Gromit: The Wrong Trousers (1993)
868,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
869,1151,Lesson Faust (1994)
870,1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)"
871,1161,"Tin Drum, The (Blechtrommel, Die) (1979)"
872,1162,"Ruling Class, The (1972)"
873,1163,Mina Tannenbaum (1994)
874,1167,Dear God (1996)
875,1170,Best of the Best 3: No Turning Back (1995)
876,1171,Bob Roberts (1992)
877,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
878,1173,"Cook the Thief His Wife & Her Lover, The (1989)"
879,1175,Delicatessen (1991)
880,1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)"
881,1177,Enchanted April (1992)
882,1178,Paths of Glory (1957)
883,1179,"Grifters, The (1990)"
884,1180,Hear My Song (1991)
885,1183,"English Patient, The (1996)"
886,1184,Mediterraneo (1991)
887,1185,My Left Foot (1989)
888,1186,"Sex, Lies, and Videotape (1989)"
889,1187,Passion Fish (1992)
890,1188,Strictly Ballroom (1992)
891,1189,"Thin Blue Line, The (1988)"
892,1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990)
893,1191,Madonna: Truth or Dare (1991)
894,1192,Paris Is Burning (1990)
895,1193,One Flew Over the Cuckoo's Nest (1975)
896,1194,Cheech and Chong's Up in Smoke (1978)
897,1196,Star Wars: Episode V - The Empire Strikes Back (1980)
898,1197,"Princess Bride, The (1987)"
899,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
900,1199,Brazil (1985)
901,1200,Aliens (1986)
902,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
903,1202,Withnail & I (1987)
904,1203,12 Angry Men (1957)
905,1204,Lawrence of Arabia (1962)
906,1206,"Clockwork Orange, A (1971)"
907,1207,To Kill a Mockingbird (1962)
908,1208,Apocalypse Now (1979)
909,1209,Once Upon a Time in the West (C'era una volta il West) (1968)
910,1210,Star Wars: Episode VI - Return of the Jedi (1983)
911,1211,"Wings of Desire (Himmel über Berlin, Der) (1987)"
912,1212,"Third Man, The (1949)"
913,1213,Goodfellas (1990)
914,1214,Alien (1979)
915,1215,Army of Darkness (1993)
916,1216,"Big Blue, The (Grand bleu, Le) (1988)"
917,1217,Ran (1985)
918,1218,"Killer, The (Die xue shuang xiong) (1989)"
919,1219,Psycho (1960)
920,1220,"Blues Brothers, The (1980)"
921,1221,"Godfather: Part II, The (1974)"
922,1222,Full Metal Jacket (1987)
923,1223,"Grand Day Out with Wallace and Gromit, A (1989)"
924,1224,Henry V (1989)
925,1225,Amadeus (1984)
926,1226,"Quiet Man, The (1952)"
927,1227,Once Upon a Time in America (1984)
928,1228,Raging Bull (1980)
929,1230,Annie Hall (1977)
930,1231,"Right Stuff, The (1983)"
931,1232,Stalker (1979)
932,1233,"Boot, Das (Boat, The) (1981)"
933,1234,"Sting, The (1973)"
934,1235,Harold and Maude (1971)
935,1236,Trust (1990)
936,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
937,1238,Local Hero (1983)
938,1240,"Terminator, The (1984)"
939,1241,Dead Alive (Braindead) (1992)
940,1242,Glory (1989)
941,1243,Rosencrantz and Guildenstern Are Dead (1990)
942,1244,Manhattan (1979)
943,1245,Miller's Crossing (1990)
944,1246,Dead Poets Society (1989)
945,1247,"Graduate, The (1967)"
946,1248,Touch of Evil (1958)
947,1249,"Femme Nikita, La (Nikita) (1990)"
948,1250,"Bridge on the River Kwai, The (1957)"
949,1251,8 1/2 (8½) (1963)
950,1252,Chinatown (1974)
951,1253,"Day the Earth Stood Still, The (1951)"
952,1254,"Treasure of the Sierra Madre, The (1948)"
953,1255,Bad Taste (1987)
954,1256,Duck Soup (1933)
955,1257,Better Off Dead... (1985)
956,1258,"Shining, The (1980)"
957,1259,Stand by Me (1986)
958,1260,M (1931)
959,1261,Evil Dead II (Dead by Dawn) (1987)
960,1262,"Great Escape, The (1963)"
961,1263,"Deer Hunter, The (1978)"
962,1264,Diva (1981)
963,1265,Groundhog Day (1993)
964,1266,Unforgiven (1992)
965,1267,"Manchurian Candidate, The (1962)"
966,1268,Pump Up the Volume (1990)
967,1269,Arsenic and Old Lace (1944)
968,1270,Back to the Future (1985)
969,1271,Fried Green Tomatoes (1991)
970,1272,Patton (1970)
971,1273,Down by Law (1986)
972,1274,Akira (1988)
973,1275,Highlander (1986)
974,1276,Cool Hand Luke (1967)
975,1277,Cyrano de Bergerac (1990)
976,1278,Young Frankenstein (1974)
977,1279,Night on Earth (1991)
978,1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991)
979,1281,"Great Dictator, The (1940)"
980,1282,Fantasia (1940)
981,1283,High Noon (1952)
982,1284,"Big Sleep, The (1946)"
983,1285,Heathers (1989)
984,1286,Somewhere in Time (1980)
985,1287,Ben-Hur (1959)
986,1288,This Is Spinal Tap (1984)
987,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)
988,1290,Some Kind of Wonderful (1987)
989,1291,Indiana Jones and the Last Crusade (1989)
990,1292,Being There (1979)
991,1293,Gandhi (1982)
992,1295,"Unbearable Lightness of Being, The (1988)"
993,1296,"Room with a View, A (1986)"
994,1297,Real Genius (1985)
995,1298,Pink Floyd: The Wall (1982)
996,1299,"Killing Fields, The (1984)"
997,1300,My Life as a Dog (Mitt liv som hund) (1985)
998,1301,Forbidden Planet (1956)
999,1302,Field of Dreams (1989)
1000,1303,"Man Who Would Be King, The (1975)"
1001,1304,Butch Cassidy and the Sundance Kid (1969)
1002,1305,"Paris, Texas (1984)"
1003,1306,Until the End of the World (Bis ans Ende der Welt) (1991)
1004,1307,When Harry Met Sally... (1989)
1005,1310,Hype! (1996)
1006,1312,Female Perversions (1996)
1007,1318,Blue Juice (1995)
1008,1320,Alien³ (a.k.a. Alien 3) (1992)
1009,1321,"American Werewolf in London, An (1981)"
1010,1322,Amityville 1992: It's About Time (1992)
1011,1323,Amityville 3-D (1983)
1012,1324,Amityville: Dollhouse (1996)
1013,1325,Amityville: A New Generation (1993)
1014,1326,Amityville II: The Possession (1982)
1015,1327,"Amityville Horror, The (1979)"
1016,1328,"Amityville Curse, The (1990)"
1017,1329,Blood for Dracula (Andy Warhol's Dracula) (1974)
1018,1330,April Fool's Day (1986)
1019,1331,Audrey Rose (1977)
1020,1332,"Believers, The (1987)"
1021,1333,"Birds, The (1963)"
1022,1334,"Blob, The (1958)"
1023,1335,Blood Beach (1981)
1024,1336,Body Parts (1991)
1025,1337,"Body Snatcher, The (1945)"
1026,1339,Dracula (Bram Stoker's Dracula) (1992)
1027,1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)"
1028,1341,Burnt Offerings (1976)
1029,1342,Candyman (1992)
1030,1343,Cape Fear (1991)
1031,1344,Cape Fear (1962)
1032,1345,Carrie (1976)
1033,1346,Cat People (1982)
1034,1347,"Nightmare on Elm Street, A (1984)"
1035,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"
1036,1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986)
1037,1350,"Omen, The (1976)"
1038,1351,Blood and Wine (Blood & Wine) (1996)
1039,1352,Albino Alligator (1996)
1040,1353,"Mirror Has Two Faces, The (1996)"
1041,1354,Breaking the Waves (1996)
1042,1355,Nightwatch (1997)
1043,1356,Star Trek: First Contact (1996)
1044,1357,Shine (1996)
1045,1358,Sling Blade (1996)
1046,1359,Jingle All the Way (1996)
1047,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
1048,1363,"Preacher's Wife, The (1996)"
1049,1365,Ridicule (1996)
1050,1366,"Crucible, The (1996)"
1051,1367,101 Dalmatians (1996)
1052,1370,Die Hard 2 (1990)
1053,1371,Star Trek: The Motion Picture (1979)
1054,1372,Star Trek VI: The Undiscovered Country (1991)
1055,1373,Star Trek V: The Final Frontier (1989)
1056,1374,Star Trek II: The Wrath of Khan (1982)
1057,1375,Star Trek III: The Search for Spock (1984)
1058,1376,Star Trek IV: The Voyage Home (1986)
1059,1377,Batman Returns (1992)
1060,1378,Young Guns (1988)
1061,1379,Young Guns II (1990)
1062,1380,Grease (1978)
1063,1381,Grease 2 (1982)
1064,1382,Marked for Death (1990)
1065,1385,Under Siege (1992)
1066,1387,Jaws (1975)
1067,1388,Jaws 2 (1978)
1068,1389,Jaws 3-D (1983)
1069,1390,My Fellow Americans (1996)
1070,1391,Mars Attacks! (1996)
1071,1392,Citizen Ruth (1996)
1072,1393,Jerry Maguire (1996)
1073,1394,Raising Arizona (1987)
1074,1395,Tin Men (1987)
1075,1396,Sneakers (1992)
1076,1397,Bastard Out of Carolina (1996)
1077,1398,In Love and War (1996)
1078,1399,Marvin's Room (1996)
1079,1401,Ghosts of Mississippi (1996)
1080,1405,Beavis and Butt-Head Do America (1996)
1081,1406,La Cérémonie (1995)
1082,1407,Scream (1996)
1083,1408,"Last of the Mohicans, The (1992)"
1084,1409,Michael (1996)
1085,1411,Hamlet (1996)
1086,1412,Some Mother's Son (1996)
1087,1413,"Whole Wide World, The (1996)"
1088,1414,Mother (1996)
1089,1415,"Thieves (Voleurs, Les) (1996)"
1090,1416,Evita (1996)
1091,1417,"Portrait of a Lady, The (1996)"
1092,1419,Walkabout (1971)
1093,1422,Murder at 1600 (1997)
1094,1423,Hearts and Minds (1996)
1095,1425,Fierce Creatures (1997)
1096,1426,Zeus and Roxanne (1997)
1097,1427,Turbulence (1997)
1098,1428,Angel Baby (1995)
1099,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996)
1100,1430,Underworld (1996)
1101,1431,Beverly Hills Ninja (1997)
1102,1432,Metro (1997)
1103,1437,"Cement Garden, The (1993)"
1104,1438,Dante's Peak (1997)
1105,1439,Meet Wally Sparks (1997)
1106,1440,Amos & Andrew (1993)
1107,1441,Benny & Joon (1993)
1108,1442,Prefontaine (1997)
1109,1445,McHale's Navy (1997)
1110,1446,Kolya (Kolja) (1996)
1111,1447,Gridlock'd (1997)
1112,1449,Waiting for Guffman (1996)
1113,1453,"Beautician and the Beast, The (1997)"
1114,1454,SubUrbia (1997)
1115,1456,"Pest, The (1997)"
1116,1457,Fools Rush In (1997)
1117,1458,Touch (1997)
1118,1459,Absolute Power (1997)
1119,1460,That Darn Cat (1997)
1120,1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)
1121,1464,Lost Highway (1997)
1122,1465,Rosewood (1997)
1123,1466,Donnie Brasco (1997)
1124,1468,Booty Call (1997)
1125,1473,Best Men (1997)
1126,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)
1127,1475,Kama Sutra: A Tale of Love (1996)
1128,1476,Private Parts (1997)
1129,1477,Love Jones (1997)
1130,1479,"Saint, The (1997)"
1131,1480,Smilla's Sense of Snow (1997)
1132,1483,Crash (1996)
1133,1484,"Daytrippers, The (1996)"
1134,1485,Liar Liar (1997)
1135,1487,Selena (1997)
1136,1488,"Devil's Own, The (1997)"
1137,1489,Cats Don't Dance (1997)
1138,1490,B*A*P*S (1997)
1139,1493,Love and Other Catastrophes (1996)
1140,1495,Turbo: A Power Rangers Movie (1997)
1141,1496,Anna Karenina (1997)
1142,1497,Double Team (1997)
1143,1498,Inventing the Abbotts (1997)
1144,1499,Anaconda (1997)
1145,1500,Grosse Pointe Blank (1997)
1146,1502,Kissed (1996)
1147,1503,8 Heads in a Duffel Bag (1997)
1148,1507,Paradise Road (1997)
1149,1513,Romy and Michele's High School Reunion (1997)
1150,1514,Temptress Moon (Feng Yue) (1996)
1151,1515,Volcano (1997)
1152,1516,Children of the Revolution (1996)
1153,1517,Austin Powers: International Man of Mystery (1997)
1154,1518,Breakdown (1997)
1155,1519,Broken English (1996)
1156,1526,Fathers' Day (1997)
1157,1527,"Fifth Element, The (1997)"
1158,1529,Nowhere (1997)
1159,1533,"Promise, The (La promesse) (1996)"
1160,1537,Shall We Dance? (Shall We Dansu?) (1996)
1161,1541,Addicted to Love (1997)
1162,1542,Brassed Off (1996)
1163,1544,"Lost World: Jurassic Park, The (1997)"
1164,1545,Ponette (1996)
1165,1546,Schizopolis (1996)
1166,1547,Shiloh (1997)
1167,1549,Rough Magic (1995)
1168,1550,Trial and Error (1997)
1169,1551,Buddy (1997)
1170,1552,Con Air (1997)
1171,1554,"Pillow Book, The (1996)"
1172,1556,Speed 2: Cruise Control (1997)
1173,1562,Batman & Robin (1997)
1174,1564,For Roseanna (Roseanna's Grave) (1997)
1175,1565,Head Above Water (1996)
1176,1566,Hercules (1997)
1177,1569,My Best Friend's Wedding (1997)
1178,1571,When the Cat's Away (Chacun cherche son chat) (1996)
1179,1572,"Contempt (Mépris, Le) (1963)"
1180,1573,Face/Off (1997)
1181,1574,Fall (1997)
1182,1580,Men in Black (a.k.a. MIB) (1997)
1183,1581,Out to Sea (1997)
1184,1582,Wild America (1997)
1185,1583,"Simple Wish, A (1997)"
1186,1584,Contact (1997)
1187,1585,Love Serenade (1996)
1188,1586,G.I. Jane (1997)
1189,1587,Conan the Barbarian (1982)
1190,1588,George of the Jungle (1997)
1191,1589,Cop Land (1997)
1192,1590,Event Horizon (1997)
1193,1591,Spawn (1997)
1194,1592,Air Bud (1997)
1195,1593,Picture Perfect (1997)
1196,1594,In the Company of Men (1997)
1197,1596,Career Girls (1997)
1198,1597,Conspiracy Theory (1997)
1199,1598,Desperate Measures (1998)
1200,1599,Steel (1997)
1201,1600,She's So Lovely (1997)
1202,1601,Hoodlum (1997)
1203,1602,Leave It to Beaver (1997)
1204,1603,Mimic (1997)
1205,1604,Money Talks (1997)
1206,1605,Excess Baggage (1997)
1207,1606,Kull the Conqueror (1997)
1208,1608,Air Force One (1997)
1209,1609,187 (One Eight Seven) (1997)
1210,1610,"Hunt for Red October, The (1990)"
1211,1611,My Own Private Idaho (1991)
1212,1612,"Kiss Me, Guido (1997)"
1213,1613,Star Maps (1997)
1214,1614,In & Out (1997)
1215,1615,"Edge, The (1997)"
1216,1616,"Peacemaker, The (1997)"
1217,1617,L.A. Confidential (1997)
1218,1619,Seven Years in Tibet (1997)
1219,1620,Kiss the Girls (1997)
1220,1621,Soul Food (1997)
1221,1623,Wishmaster (1997)
1222,1624,"Thousand Acres, A (1997)"
1223,1625,"Game, The (1997)"
1224,1626,Fire Down Below (1997)
1225,1627,U Turn (1997)
1226,1629,"MatchMaker, The (1997)"
1227,1631,"Assignment, The (1997)"
1228,1633,Ulee's Gold (1997)
1229,1635,"Ice Storm, The (1997)"
1230,1639,Chasing Amy (1997)
1231,1641,"Full Monty, The (1997)"
1232,1642,Indian Summer (a.k.a. Alive & Kicking) (1996)
1233,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)"
1234,1644,I Know What You Did Last Summer (1997)
1235,1645,The Devil's Advocate (1997)
1236,1646,RocketMan (a.k.a. Rocket Man) (1997)
1237,1647,Playing God (1997)
1238,1648,"House of Yes, The (1997)"
1239,1649,"Fast, Cheap & Out of Control (1997)"
1240,1650,Washington Square (1997)
1241,1652,Year of the Horse (1997)
1242,1653,Gattaca (1997)
1243,1654,FairyTale: A True Story (1997)
1244,1655,Phantoms (1998)
1245,1656,Swept from the Sea (1997)
1246,1658,"Life Less Ordinary, A (1997)"
1247,1659,Hurricane Streets (1997)
1248,1660,Eve's Bayou (1997)
1249,1661,Switchback (1997)
1250,1662,Gang Related (1997)
1251,1663,Stripes (1981)
1252,1665,Bean (1997)
1253,1667,Mad City (1997)
1254,1670,Welcome to Sarajevo (1997)
1255,1671,Deceiver (1997)
1256,1672,"Rainmaker, The (1997)"
1257,1673,Boogie Nights (1997)
1258,1674,Witness (1985)
1259,1675,Incognito (1997)
1260,1676,Starship Troopers (1997)
1261,1677,Critical Care (1997)
1262,1678,"Joy Luck Club, The (1993)"
1263,1679,Chairman of the Board (1998)
1264,1680,Sliding Doors (1998)
1265,1681,Mortal Kombat: Annihilation (1997)
1266,1682,"Truman Show, The (1998)"
1267,1683,"Wings of the Dove, The (1997)"
1268,1684,Mrs. Dalloway (1997)
1269,1685,"I Love You, I Love You Not (1996)"
1270,1686,Red Corner (1997)
1271,1687,"Jackal, The (1997)"
1272,1688,Anastasia (1997)
1273,1689,"Man Who Knew Too Little, The (1997)"
1274,1690,Alien: Resurrection (1997)
1275,1693,Amistad (1997)
1276,1694,"Apostle, The (1997)"
1277,1695,Artemisia (1997)
1278,1696,Bent (1997)
1279,1699,"Butcher Boy, The (1997)"
1280,1701,Deconstructing Harry (1997)
1281,1702,Flubber (1997)
1282,1703,For Richer or Poorer (1997)
1283,1704,Good Will Hunting (1997)
1284,1707,Home Alone 3 (1997)
1285,1711,Midnight in the Garden of Good and Evil (1997)
1286,1713,Mouse Hunt (1997)
1287,1717,Scream 2 (1997)
1288,1718,Stranger in the House (1997)
1289,1719,"Sweet Hereafter, The (1997)"
1290,1721,Titanic (1997)
1291,1722,Tomorrow Never Dies (1997)
1292,1726,"Postman, The (1997)"
1293,1727,"Horse Whisperer, The (1998)"
1294,1729,Jackie Brown (1997)
1295,1730,Kundun (1997)
1296,1731,Mr. Magoo (1997)
1297,1732,"Big Lebowski, The (1998)"
1298,1733,Afterglow (1997)
1299,1734,My Life in Pink (Ma vie en rose) (1997)
1300,1735,Great Expectations (1998)
1301,1739,3 Ninjas: High Noon On Mega Mountain (1998)
